,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
154,Grid Search EO,5,female,95,0.6421052631578947,0.7052631578947368,0.746268656716418,0.6071428571428571,0.39285714285714285,0.2537313432835821
155,Grid Search EO,5,male,205,0.7853658536585366,0.7853658536585366,0.9090909090909091,0.5,0.5,0.09090909090909091
182,Grid Search EO,6,female,93,0.6881720430107527,0.7526881720430108,0.8153846153846154,0.6071428571428571,0.39285714285714285,0.18461538461538463
183,Grid Search EO,6,male,207,0.7632850241545893,0.7536231884057971,0.8689655172413793,0.4838709677419355,0.5161290322580645,0.1310344827586207
210,Grid Search EO,7,female,90,0.6666666666666666,0.6777777777777778,0.7540983606557377,0.5172413793103449,0.4827586206896552,0.2459016393442623
211,Grid Search EO,7,male,210,0.8142857142857143,0.7714285714285715,0.912751677852349,0.4262295081967213,0.5737704918032787,0.087248322147651
238,Grid Search EO,8,female,89,0.7078651685393258,0.7303370786516854,0.8305084745762712,0.5333333333333333,0.4666666666666667,0.1694915254237288
239,Grid Search EO,8,male,211,0.8009478672985783,0.7535545023696683,0.8874172185430463,0.4166666666666667,0.5833333333333334,0.11258278145695365
266,Grid Search EO,9,female,97,0.7010309278350515,0.7938144329896907,0.875,0.6363636363636364,0.36363636363636365,0.125
267,Grid Search EO,9,male,203,0.7733990147783252,0.7684729064039408,0.8767123287671232,0.49122807017543857,0.5087719298245614,0.1232876712328767
