,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
168,Grid Search DP,6,Female,341,0.3812316715542522,0.9560117302052786,0.9752066115702479,0.9454545454545454,0.05454545454545454,0.024793388429752067
169,Grid Search DP,6,Male,1510,0.5112582781456954,0.9443708609271523,0.9764542936288089,0.9149746192893401,0.0850253807106599,0.023545706371191136
194,Grid Search DP,7,Female,341,0.3812316715542522,0.9560117302052786,0.9752066115702479,0.9454545454545454,0.05454545454545454,0.024793388429752067
195,Grid Search DP,7,Male,1510,0.5112582781456954,0.9443708609271523,0.9764542936288089,0.9149746192893401,0.0850253807106599,0.023545706371191136
220,Grid Search DP,8,Female,341,0.3812316715542522,0.9560117302052786,0.9752066115702479,0.9454545454545454,0.05454545454545454,0.024793388429752067
221,Grid Search DP,8,Male,1510,0.5112582781456954,0.9443708609271523,0.9764542936288089,0.9149746192893401,0.0850253807106599,0.023545706371191136
246,Grid Search DP,9,Female,341,0.3812316715542522,0.9560117302052786,0.9752066115702479,0.9454545454545454,0.05454545454545454,0.024793388429752067
247,Grid Search DP,9,Male,1510,0.5112582781456954,0.9443708609271523,0.9764542936288089,0.9149746192893401,0.0850253807106599,0.023545706371191136
14,Grid Search EO,0,Female,341,0.3724340175953079,0.9706744868035191,0.9834710743801653,0.9636363636363636,0.03636363636363636,0.01652892561983471
15,Grid Search EO,0,Male,1510,0.5046357615894039,0.9642384105960264,0.9903047091412742,0.9403553299492385,0.05964467005076142,0.009695290858725761
40,Grid Search EO,1,Female,341,0.3724340175953079,0.9706744868035191,0.9834710743801653,0.9636363636363636,0.03636363636363636,0.01652892561983471
41,Grid Search EO,1,Male,1510,0.5046357615894039,0.9642384105960264,0.9903047091412742,0.9403553299492385,0.05964467005076142,0.009695290858725761
66,Grid Search EO,2,Female,341,0.3724340175953079,0.9706744868035191,0.9834710743801653,0.9636363636363636,0.03636363636363636,0.01652892561983471
67,Grid Search EO,2,Male,1510,0.5046357615894039,0.9642384105960264,0.9903047091412742,0.9403553299492385,0.05964467005076142,0.009695290858725761
92,Grid Search EO,3,Female,341,0.3724340175953079,0.9706744868035191,0.9834710743801653,0.9636363636363636,0.03636363636363636,0.01652892561983471
93,Grid Search EO,3,Male,1510,0.5046357615894039,0.9642384105960264,0.9903047091412742,0.9403553299492385,0.05964467005076142,0.009695290858725761
118,Grid Search EO,4,Female,341,0.3724340175953079,0.9706744868035191,0.9834710743801653,0.9636363636363636,0.03636363636363636,0.01652892561983471
119,Grid Search EO,4,Male,1510,0.5046357615894039,0.9642384105960264,0.9903047091412742,0.9403553299492385,0.05964467005076142,0.009695290858725761
144,Grid Search EO,5,Female,341,0.3724340175953079,0.9706744868035191,0.9834710743801653,0.9636363636363636,0.03636363636363636,0.01652892561983471
145,Grid Search EO,5,Male,1510,0.5046357615894039,0.9642384105960264,0.9903047091412742,0.9403553299492385,0.05964467005076142,0.009695290858725761
170,Grid Search EO,6,Female,341,0.3724340175953079,0.9706744868035191,0.9834710743801653,0.9636363636363636,0.03636363636363636,0.01652892561983471
171,Grid Search EO,6,Male,1510,0.5046357615894039,0.9642384105960264,0.9903047091412742,0.9403553299492385,0.05964467005076142,0.009695290858725761
196,Grid Search EO,7,Female,341,0.3724340175953079,0.9706744868035191,0.9834710743801653,0.9636363636363636,0.03636363636363636,0.01652892561983471
197,Grid Search EO,7,Male,1510,0.5046357615894039,0.9642384105960264,0.9903047091412742,0.9403553299492385,0.05964467005076142,0.009695290858725761
222,Grid Search EO,8,Female,341,0.3724340175953079,0.9706744868035191,0.9834710743801653,0.9636363636363636,0.03636363636363636,0.01652892561983471
223,Grid Search EO,8,Male,1510,0.5046357615894039,0.9642384105960264,0.9903047091412742,0.9403553299492385,0.05964467005076142,0.009695290858725761
248,Grid Search EO,9,Female,341,0.3724340175953079,0.9706744868035191,0.9834710743801653,0.9636363636363636,0.03636363636363636,0.01652892561983471
249,Grid Search EO,9,Male,1510,0.5046357615894039,0.9642384105960264,0.9903047091412742,0.9403553299492385,0.05964467005076142,0.009695290858725761
2,Massaging,0,Female,341,0.44281524926686217,0.906158357771261,0.9917355371900827,0.8590909090909091,0.1409090909090909,0.008264462809917356
3,Massaging,0,Male,1510,0.47483443708609274,0.9397350993377483,0.9335180055401662,0.9454314720812182,0.05456852791878172,0.0664819944598338
28,Massaging,1,Female,341,0.44281524926686217,0.906158357771261,0.9917355371900827,0.8590909090909091,0.1409090909090909,0.008264462809917356
29,Massaging,1,Male,1510,0.47483443708609274,0.9397350993377483,0.9335180055401662,0.9454314720812182,0.05456852791878172,0.0664819944598338
54,Massaging,2,Female,341,0.44281524926686217,0.906158357771261,0.9917355371900827,0.8590909090909091,0.1409090909090909,0.008264462809917356
55,Massaging,2,Male,1510,0.47483443708609274,0.9397350993377483,0.9335180055401662,0.9454314720812182,0.05456852791878172,0.0664819944598338
80,Massaging,3,Female,341,0.44281524926686217,0.906158357771261,0.9917355371900827,0.8590909090909091,0.1409090909090909,0.008264462809917356
81,Massaging,3,Male,1510,0.47483443708609274,0.9397350993377483,0.9335180055401662,0.9454314720812182,0.05456852791878172,0.0664819944598338
106,Massaging,4,Female,341,0.44281524926686217,0.906158357771261,0.9917355371900827,0.8590909090909091,0.1409090909090909,0.008264462809917356
107,Massaging,4,Male,1510,0.47483443708609274,0.9397350993377483,0.9335180055401662,0.9454314720812182,0.05456852791878172,0.0664819944598338
132,Massaging,5,Female,341,0.44281524926686217,0.906158357771261,0.9917355371900827,0.8590909090909091,0.1409090909090909,0.008264462809917356
133,Massaging,5,Male,1510,0.47483443708609274,0.9397350993377483,0.9335180055401662,0.9454314720812182,0.05456852791878172,0.0664819944598338
158,Massaging,6,Female,341,0.44281524926686217,0.906158357771261,0.9917355371900827,0.8590909090909091,0.1409090909090909,0.008264462809917356
159,Massaging,6,Male,1510,0.47483443708609274,0.9397350993377483,0.9335180055401662,0.9454314720812182,0.05456852791878172,0.0664819944598338
184,Massaging,7,Female,341,0.44281524926686217,0.906158357771261,0.9917355371900827,0.8590909090909091,0.1409090909090909,0.008264462809917356
